"t_stamp","boucherville/deck shop/line 51/standard/status"
"2024-03-24 07:06:47.518","0.0"
"2024-03-24 07:08:47.518","0.0"
"2024-03-24 07:10:47.518","0.0"
"2024-03-24 07:12:47.518","0.0"
"2024-03-24 07:14:47.518","0.0"
"2024-03-24 07:16:47.518","0.0"
"2024-03-24 07:18:47.518","0.0"
"2024-03-24 07:20:47.518","0.0"
"2024-03-24 07:22:47.518","0.0"
"2024-03-24 07:24:47.518","0.0"
"2024-03-24 07:26:47.518","0.0"
"2024-03-24 07:28:47.518","0.0"
"2024-03-24 07:30:47.518","0.0"
"2024-03-24 07:32:47.518","0.0"
"2024-03-24 07:34:47.518","0.0"
"2024-03-24 07:36:47.518","0.0"
"2024-03-24 07:38:47.518","0.0"
"2024-03-24 07:40:47.518","0.0"
"2024-03-24 07:42:47.518","0.0"
"2024-03-24 07:44:47.518","0.0"
"2024-03-24 07:46:47.518","0.0"
"2024-03-24 07:48:47.518","0.0"
"2024-03-24 07:50:47.518","0.0"
"2024-03-24 07:52:47.518","0.0"
"2024-03-24 07:54:47.518","0.0"
"2024-03-24 07:56:47.518","0.0"
"2024-03-24 07:58:47.518","0.0"
"2024-03-24 08:00:47.518","0.0"
"2024-03-24 08:02:47.518","0.0"
"2024-03-24 08:04:47.518","2.0"
"2024-03-24 08:06:47.518","2.0"
"2024-03-24 08:08:47.518","2.0"
"2024-03-24 08:10:47.518","2.0"
"2024-03-24 08:12:47.518","2.0"
"2024-03-24 08:14:47.518","2.0"
"2024-03-24 08:16:47.518","2.0"
"2024-03-24 08:18:47.518","2.0"
"2024-03-24 08:20:47.518","2.0"
"2024-03-24 08:22:47.518","2.0"
"2024-03-24 08:24:47.518","2.0"
"2024-03-24 08:26:47.518","2.0"
"2024-03-24 08:28:47.518","2.0"
"2024-03-24 08:30:47.518","2.0"
"2024-03-24 08:32:47.518","2.0"
"2024-03-24 08:34:47.518","2.0"
"2024-03-24 08:36:47.518","2.0"
"2024-03-24 08:38:47.518","2.0"
"2024-03-24 08:40:47.518","2.0"
"2024-03-24 08:42:47.518","2.0"
"2024-03-24 08:44:47.518","2.0"
"2024-03-24 08:46:47.518","2.0"
"2024-03-24 08:48:47.518","2.0"
"2024-03-24 08:50:47.518","2.0"
"2024-03-24 08:52:47.518","2.0"
"2024-03-24 08:54:47.518","2.0"
"2024-03-24 08:56:47.518","2.0"
"2024-03-24 08:58:47.518","2.0"
"2024-03-24 09:00:47.518","2.0"
"2024-03-24 09:02:47.518","2.0"
"2024-03-24 09:04:47.518","2.0"
"2024-03-24 09:06:47.518","2.0"
"2024-03-24 09:08:47.518","2.0"
"2024-03-24 09:10:47.518","2.0"
"2024-03-24 09:12:47.518","2.0"
"2024-03-24 09:14:47.518","2.0"
"2024-03-24 09:16:47.518","2.0"
"2024-03-24 09:18:47.518","2.0"
"2024-03-24 09:20:47.518","2.0"
"2024-03-24 09:22:47.518","2.0"
"2024-03-24 09:24:47.518","2.0"
"2024-03-24 09:26:47.518","2.0"
"2024-03-24 09:28:47.518","2.0"
"2024-03-24 09:30:47.518","2.0"
"2024-03-24 09:32:47.518","2.0"
"2024-03-24 09:34:47.518","2.0"
"2024-03-24 09:36:47.518","2.0"
"2024-03-24 09:38:47.518","2.0"
"2024-03-24 09:40:47.518","2.0"
"2024-03-24 09:42:47.518","2.0"
"2024-03-24 09:44:47.518","2.0"
"2024-03-24 09:46:47.518","2.0"
"2024-03-24 09:48:47.518","2.0"
"2024-03-24 09:50:47.518","2.0"
"2024-03-24 09:52:47.518","2.0"
"2024-03-24 09:54:47.518","2.0"
"2024-03-24 09:56:47.518","2.0"
"2024-03-24 09:58:47.518","2.0"
"2024-03-24 10:00:47.518","2.0"
"2024-03-24 10:02:47.518","2.0"
"2024-03-24 10:04:47.518","2.0"
"2024-03-24 10:06:47.518","2.0"
"2024-03-24 10:08:47.518","2.0"
"2024-03-24 10:10:47.518","2.0"
"2024-03-24 10:12:47.518","2.0"
"2024-03-24 10:14:47.518","2.0"
"2024-03-24 10:16:47.518","2.0"
"2024-03-24 10:18:47.518","2.0"
"2024-03-24 10:20:47.518","2.0"
"2024-03-24 10:22:47.518","2.0"
"2024-03-24 10:24:47.518","2.0"
"2024-03-24 10:26:47.518","2.0"
"2024-03-24 10:28:47.518","2.0"
"2024-03-24 10:30:47.518","2.0"
"2024-03-24 10:32:47.518","2.0"
"2024-03-24 10:34:47.518","2.0"
"2024-03-24 10:36:47.518","2.0"
"2024-03-24 10:38:47.518","2.0"
"2024-03-24 10:40:47.518","2.0"
"2024-03-24 10:42:47.518","2.0"
"2024-03-24 10:44:47.518","2.0"
"2024-03-24 10:46:47.518","2.0"
"2024-03-24 10:48:47.518","2.0"
"2024-03-24 10:50:47.518","2.0"
"2024-03-24 10:52:47.518","2.0"
"2024-03-24 10:54:47.518","2.0"
"2024-03-24 10:56:47.518","2.0"
"2024-03-24 10:58:47.518","2.0"
"2024-03-24 11:00:47.518","2.0"
"2024-03-24 11:02:47.518","2.0"
"2024-03-24 11:04:47.518","2.0"
"2024-03-24 11:06:47.518","2.0"
"2024-03-24 11:08:47.518","2.0"
"2024-03-24 11:10:47.518","2.0"
"2024-03-24 11:12:47.518","2.0"
"2024-03-24 11:14:47.518","2.0"
"2024-03-24 11:16:47.518","2.0"
"2024-03-24 11:18:47.518","2.0"
"2024-03-24 11:20:47.518","2.0"
"2024-03-24 11:22:47.518","2.0"
"2024-03-24 11:24:47.518","2.0"
"2024-03-24 11:26:47.518","2.0"
"2024-03-24 11:28:47.518","2.0"
"2024-03-24 11:30:47.518","2.0"
"2024-03-24 11:32:47.518","2.0"
"2024-03-24 11:34:47.518","2.0"
"2024-03-24 11:36:47.518","2.0"
"2024-03-24 11:38:47.518","2.0"
"2024-03-24 11:40:47.518","2.0"
"2024-03-24 11:42:47.518","2.0"
"2024-03-24 11:44:47.518","2.0"
"2024-03-24 11:46:47.518","2.0"
"2024-03-24 11:48:47.518","2.0"
"2024-03-24 11:50:47.518","2.0"
"2024-03-24 11:52:47.518","2.0"
"2024-03-24 11:54:47.518","2.0"
"2024-03-24 11:56:47.518","2.0"
"2024-03-24 11:58:47.518","2.0"
"2024-03-24 12:00:47.518","2.0"
"2024-03-24 12:02:47.518","2.0"
"2024-03-24 12:04:47.518","2.0"
"2024-03-24 12:06:47.518","2.0"
"2024-03-24 12:08:47.518","2.0"
"2024-03-24 12:10:47.518","2.0"
"2024-03-24 12:12:47.518","2.0"
"2024-03-24 12:14:47.518","2.0"
"2024-03-24 12:16:47.518","2.0"
"2024-03-24 12:18:47.518","2.0"
"2024-03-24 12:20:47.518","2.0"
"2024-03-24 12:22:47.518","2.0"
"2024-03-24 12:24:47.518","2.0"
"2024-03-24 12:26:47.518","2.0"
"2024-03-24 12:28:47.518","2.0"
"2024-03-24 12:30:47.518","2.0"
"2024-03-24 12:32:47.518","2.0"
"2024-03-24 12:34:47.518","2.0"
"2024-03-24 12:36:47.518","2.0"
"2024-03-24 12:38:47.518","2.0"
"2024-03-24 12:40:47.518","2.0"
"2024-03-24 12:42:47.518","2.0"
"2024-03-24 12:44:47.518","2.0"
"2024-03-24 12:46:47.518","2.0"
"2024-03-24 12:48:47.518","2.0"
"2024-03-24 12:50:47.518","2.0"
"2024-03-24 12:52:47.518","2.0"
"2024-03-24 12:54:47.518","2.0"
"2024-03-24 12:56:47.518","2.0"
"2024-03-24 12:58:47.518","2.0"
"2024-03-24 13:00:47.518","2.0"
"2024-03-24 13:02:47.518","2.0"
"2024-03-24 13:04:47.518","2.0"
"2024-03-24 13:06:47.518","2.0"
"2024-03-24 13:08:47.518","2.0"
"2024-03-24 13:10:47.518","2.0"
"2024-03-24 13:12:47.518","2.0"
"2024-03-24 13:14:47.518","2.0"
"2024-03-24 13:16:47.518","2.0"
"2024-03-24 13:18:47.518","2.0"
"2024-03-24 13:20:47.518","2.0"
"2024-03-24 13:22:47.518","2.0"
"2024-03-24 13:24:47.518","2.0"
"2024-03-24 13:26:47.518","2.0"
"2024-03-24 13:28:47.518","2.0"
"2024-03-24 13:30:47.518","2.0"
"2024-03-24 13:32:47.518","2.0"
"2024-03-24 13:34:47.518","2.0"
"2024-03-24 13:36:47.518","2.0"
"2024-03-24 13:38:47.518","2.0"
"2024-03-24 13:40:47.518","2.0"
"2024-03-24 13:42:47.518","2.0"
"2024-03-24 13:44:47.518","2.0"
"2024-03-24 13:46:47.518","2.0"
"2024-03-24 13:48:47.518","2.0"
"2024-03-24 13:50:47.518","2.0"
"2024-03-24 13:52:47.518","2.0"
"2024-03-24 13:54:47.518","2.0"
"2024-03-24 13:56:47.518","2.0"
"2024-03-24 13:58:47.518","2.0"
"2024-03-24 14:00:47.518","2.0"
"2024-03-24 14:02:47.518","2.0"
"2024-03-24 14:04:47.518","2.0"
"2024-03-24 14:06:47.518","2.0"
"2024-03-24 14:08:47.518","2.0"
"2024-03-24 14:10:47.518","2.0"
"2024-03-24 14:12:47.518","2.0"
"2024-03-24 14:14:47.518","2.0"
"2024-03-24 14:16:47.518","2.0"
"2024-03-24 14:18:47.518","2.0"
"2024-03-24 14:20:47.518","2.0"
"2024-03-24 14:22:47.518","2.0"
"2024-03-24 14:24:47.518","2.0"
"2024-03-24 14:26:47.518","2.0"
"2024-03-24 14:28:47.518","2.0"
"2024-03-24 14:30:47.518","2.0"
"2024-03-24 14:32:47.518","2.0"
"2024-03-24 14:34:47.518","2.0"
"2024-03-24 14:36:47.518","2.0"
"2024-03-24 14:38:47.518","2.0"
"2024-03-24 14:40:47.518","2.0"
"2024-03-24 14:42:47.518","2.0"
"2024-03-24 14:44:47.518","2.0"
"2024-03-24 14:46:47.518","2.0"
"2024-03-24 14:48:47.518","2.0"
"2024-03-24 14:50:47.518","2.0"
"2024-03-24 14:52:47.518","2.0"
"2024-03-24 14:54:47.518","2.0"
"2024-03-24 14:56:47.518","2.0"
"2024-03-24 14:58:47.518","2.0"
"2024-03-24 15:00:47.518","2.0"
"2024-03-24 15:02:47.518","2.0"
"2024-03-24 15:04:47.518","2.0"
"2024-03-24 15:06:47.518","2.0"
"2024-03-24 15:08:47.518","2.0"
"2024-03-24 15:10:47.518","2.0"
"2024-03-24 15:12:47.518","2.0"
"2024-03-24 15:14:47.518","2.0"
"2024-03-24 15:16:47.518","2.0"
"2024-03-24 15:18:47.518","2.0"
"2024-03-24 15:20:47.518","2.0"
"2024-03-24 15:22:47.518","2.0"
"2024-03-24 15:24:47.518","2.0"
"2024-03-24 15:26:47.518","2.0"
"2024-03-24 15:28:47.518","2.0"
"2024-03-24 15:30:47.518","2.0"
"2024-03-24 15:32:47.518","2.0"
"2024-03-24 15:34:47.518","2.0"
"2024-03-24 15:36:47.518","2.0"
"2024-03-24 15:38:47.518","2.0"
"2024-03-24 15:40:47.518","2.0"
"2024-03-24 15:42:47.518","2.0"
"2024-03-24 15:44:47.518","2.0"
"2024-03-24 15:46:47.518","2.0"
"2024-03-24 15:48:47.518","2.0"
"2024-03-24 15:50:47.518","2.0"
"2024-03-24 15:52:47.518","2.0"
"2024-03-24 15:54:47.518","2.0"
"2024-03-24 15:56:47.518","2.0"
"2024-03-24 15:58:47.518","2.0"
"2024-03-24 16:00:47.518","2.0"
"2024-03-24 16:02:47.518","2.0"
"2024-03-24 16:04:47.518","2.0"
"2024-03-24 16:06:47.518","2.0"
"2024-03-24 16:08:47.518","2.0"
"2024-03-24 16:10:47.518","2.0"
"2024-03-24 16:12:47.518","2.0"
"2024-03-24 16:14:47.518","2.0"
"2024-03-24 16:16:47.518","2.0"
"2024-03-24 16:18:47.518","2.0"
"2024-03-24 16:20:47.518","2.0"
"2024-03-24 16:22:47.518","2.0"
"2024-03-24 16:24:47.518","2.0"
"2024-03-24 16:26:47.518","2.0"
"2024-03-24 16:28:47.518","2.0"
"2024-03-24 16:30:47.518","2.0"
"2024-03-24 16:32:47.518","2.0"
"2024-03-24 16:34:47.518","2.0"
"2024-03-24 16:36:47.518","2.0"
"2024-03-24 16:38:47.518","2.0"
"2024-03-24 16:40:47.518","2.0"
"2024-03-24 16:42:47.518","2.0"
"2024-03-24 16:44:47.518","2.0"
"2024-03-24 16:46:47.518","2.0"
"2024-03-24 16:48:47.518","2.0"
"2024-03-24 16:50:47.518","2.0"
"2024-03-24 16:52:47.518","2.0"
"2024-03-24 16:54:47.518","2.0"
"2024-03-24 16:56:47.518","2.0"
"2024-03-24 16:58:47.518","2.0"
"2024-03-24 17:00:47.518","2.0"
"2024-03-24 17:02:47.518","2.0"
"2024-03-24 17:04:47.518","2.0"
"2024-03-24 17:06:47.518","2.0"
"2024-03-24 17:08:47.518","2.0"
"2024-03-24 17:10:47.518","2.0"
"2024-03-24 17:12:47.518","2.0"
"2024-03-24 17:14:47.518","2.0"
"2024-03-24 17:16:47.518","2.0"
"2024-03-24 17:18:47.518","2.0"
"2024-03-24 17:20:47.518","2.0"
"2024-03-24 17:22:47.518","2.0"
"2024-03-24 17:24:47.518","2.0"
"2024-03-24 17:26:47.518","2.0"
"2024-03-24 17:28:47.518","2.0"
"2024-03-24 17:30:47.518","2.0"
"2024-03-24 17:32:47.518","2.0"
"2024-03-24 17:34:47.518","2.0"
"2024-03-24 17:36:47.518","2.0"
"2024-03-24 17:38:47.518","2.0"
"2024-03-24 17:40:47.518","2.0"
"2024-03-24 17:42:47.518","2.0"
"2024-03-24 17:44:47.518","2.0"
"2024-03-24 17:46:47.518","2.0"
"2024-03-24 17:48:47.518","2.0"
"2024-03-24 17:50:47.518","2.0"
"2024-03-24 17:52:47.518","2.0"
"2024-03-24 17:54:47.518","2.0"
"2024-03-24 17:56:47.518","2.0"
"2024-03-24 17:58:47.518","2.0"
"2024-03-24 18:00:47.518","2.0"
"2024-03-24 18:02:47.518","2.0"
"2024-03-24 18:04:47.518","2.0"
"2024-03-24 18:06:47.518","2.0"
"2024-03-24 18:08:47.518","2.0"
"2024-03-24 18:10:47.518","2.0"
"2024-03-24 18:12:47.518","2.0"
"2024-03-24 18:14:47.518","2.0"
"2024-03-24 18:16:47.518","2.0"
"2024-03-24 18:18:47.518","2.0"
"2024-03-24 18:20:47.518","2.0"
"2024-03-24 18:22:47.518","2.0"
"2024-03-24 18:24:47.518","2.0"
"2024-03-24 18:26:47.518","2.0"
"2024-03-24 18:28:47.518","2.0"
"2024-03-24 18:30:47.518","2.0"
"2024-03-24 18:32:47.518","2.0"
"2024-03-24 18:34:47.518","2.0"
"2024-03-24 18:36:47.518","2.0"
"2024-03-24 18:38:47.518","2.0"
"2024-03-24 18:40:47.518","2.0"
"2024-03-24 18:42:47.518","2.0"
"2024-03-24 18:44:47.518","2.0"
"2024-03-24 18:46:47.518","2.0"
"2024-03-24 18:48:47.518","2.0"
"2024-03-24 18:50:47.518","2.0"
"2024-03-24 18:52:47.518","2.0"
"2024-03-24 18:54:47.518","2.0"
"2024-03-24 18:56:47.518","2.0"
"2024-03-24 18:58:47.518","2.0"
"2024-03-24 19:00:47.518","2.0"
"2024-03-24 19:02:47.518","2.0"
"2024-03-24 19:04:47.518","2.0"
"2024-03-24 19:06:47.518","2.0"
"2024-03-24 19:08:47.518","2.0"
"2024-03-24 19:10:47.518","2.0"
"2024-03-24 19:12:47.518","2.0"
"2024-03-24 19:14:47.518","2.0"
"2024-03-24 19:16:47.518","2.0"
"2024-03-24 19:18:47.518","2.0"
"2024-03-24 19:20:47.518","2.0"
"2024-03-24 19:22:47.518","2.0"
"2024-03-24 19:24:47.518","2.0"
"2024-03-24 19:26:47.518","2.0"
"2024-03-24 19:28:47.518","2.0"
"2024-03-24 19:30:47.518","2.0"
"2024-03-24 19:32:47.518","2.0"
"2024-03-24 19:34:47.518","2.0"
"2024-03-24 19:36:47.518","2.0"
"2024-03-24 19:38:47.518","2.0"
"2024-03-24 19:40:47.518","2.0"
